"Date";"Touristes";"Croisiéristes";"Nuitées touristiques";"Durée de séjour moyenne";"TouristesCumulJanvier";"CroisiéristesCumulJanvier";"Nuitées touristiquesCumulJanvier";"Revenu par chambre (RevPar)";"Coefficent moyen de remplissage des hôtels internationaux";"Chambres offertes";"Chambres vendues";"Passagers arrivés";"Passagers départs";"Indice général";"Inflation mensuelle";"Inflation en glissement sur 12 mois";"Inflation moyenne annuelle";"Créations nettes d'entreprises";"Nombre de salariés";"Commerce";"Construction";"Hôtellerie-Restauration";"Industrie";"Secteur marchand *";"Services";"Somme du chiffre d'affaires des 150 premières entreprises";"Valeur Imports";"Poids Imports";"DTI";"Valeur Exports";"Poids Exports";"DTE";"Mandatements";"Mandatements (cumul annuel)";"Consommation électrique basse Tension";"Consommation électrique moyenne Tension"
2009-12-01;12958;2659;192556;14,8600092606884;160447;30256;2204955;9002,55109320616;0,410620541122628;104006;42707;19637;23074;94,9260105382268;0,00753659496541292;-0,00814229080895523;0,0013128324025839;286;66978;117,42129080991;124,184748222222;119,133653121147;106,55254675185;124,240840124673;140,972153433709;46423675171;12849031611;83414046;4414035640;1239985044;939254;40424260;0;0;23395;23703
2009-11-01;12892;3292;177450;13,7643499844865;147489;27597;2012399;9739,66556424133;0,489647223892564;99780;48857;21392;21367;94,2159431355299;-0,000797670206618917;-0,0108907729529143;0,00484755118842077;322;66276;117,102404977759;124,542521475784;116,666224339246;106,303537838692;123,448321869271;140,42116864544;37470464024;11814458551;59010659;3713893190;3215844759;1264468;7477930;0;0;22236;20323
2009-10-01;15972;4382;219219;13,7252066115702;134597;24305;1834949;12436,2498696181;0,514834559888741;103542;53307;22178;23408;94,2911563817233;-0,00111556077380903;-0,0130244032975366;0,00880477838977794;379;66832;117,424183562088;121,604288651576;115,543907103452;106,860230758327;122,738312993765;139,622945033794;35880011797;12847551413;69788585;3984870360;199846383;468125;8632320;0;0;22227;20560
2009-09-01;14888;2296;195297;13,1177458355723;118625;19923;1615730;13915,5831091286;0,565596151345729;99983;56550;21451;21817;94,3964613712154;-0,00123697733106676;-0,0109287051787481;0,0134988948904613;355;66610;117,598337732879;120,767881296227;117,078463523404;106,986593408386;123,202686686089;139,901590836728;38203713190;11846580422;62670381;3605485268;271660887;945960;1079165;0;0;21595;19354
2009-08-01;15808;2445;198077;12,5301745951417;103737;17627;1420433;15460,2270415563;0,567739253185853;103426;58719;27215;25059;94,5133722701963;-0,00113962451772742;-0,0089989211787681;0,0181481809141776;335;66068;117,979607262756;122,40259648445;115,293303970323;106,505692795658;123,264591950985;140,22606588789;35931977255;12560560239;67883180;3908520017;519012130;2473708;58488690;0;0;21878;18411
2009-07-01;16853;2361;251299;14,9112324215273;87929;15182;1222356;13662,934446744;0,528160947201232;103885;54868;30023;28906;94,6212049152146;0,00301121107512392;-0,0147343347679261;0,022505117221218;344;65327;118,430592853703;124,147852282825;115,060907778253;107,230405682175;123,636971623074;140,116156762052;38508346046;12725650999;62815345;3775663334;1169507349;2325224;17731925;0;0;22548;19373
2009-06-01;13824;2463;201615;14,5844184027778;71076;12821;971057;12268,4856931957;0,474098071580156;97541;46244;20675;22878;94,3371358868367;0,00481302511491055;0,00278267211696615;0,0274118384173477;379;66494;117,714249846933;124,708566888381;117,06059955027;108,210832891173;124,10036776365;139,802706959039;35562118320;11894900144;61801304;3786489330;781970827;1163153;144405;0;0;22429;18406
2009-05-01;13236;2353;178808;13,5092172861892;57252;10358;769442;10752,9602345119;0,471203615225354;100464;47339;20322;21619;93,8852637544664;0,000811896386140543;0,00762193676663903;0,0293719840556651;337;66502;117,667275175674;126,842300801225;117,578643928224;108,35401458829;124,783676987168;141,057570312783;32717196203;11032781647;56808514;3319438981;406092427;1773067;145750;0;0;23950;20322
2009-04-01;11230;2288;149664;13,3271593944791;44016;8005;590634;8860,25911681817;0,42052846820503;94386;39692;20292;18342;93,8091004847957;-0,00182738792812387;0,00785036854780308;0,0308727742100821;322;66669;117,980322473955;129,075955892803;118,734309004206;108,569107254441;125,471538902624;141,356161750365;35326437589;13900455689;66961208;4115872801;647400739;1439055;3869450;0;0;22838;19793
2009-03-01;12415;2403;163461;13,1664115988723;32786;5717;440970;8087,18730443017;0,406085309617918;97152;39452;18643;21305;93,9808399371719;-0,00221159407968041;0,0111541261390891;0,0324024453115107;356;66829;118,59067951017;129,697875853033;119,389259799332;109,193236778794;125,94178080213;141,72449634934;35342256214;12504765651;69916673;3850945624;720542542;738227;1804600;0;0;23946;19855
2009-02-01;10372;1852;136638;13,1737369841882;20371;3314;277509;7552,2855495948;0,378027622417532;87610;33119;16848;16351;94,1891480994788;-0,00788858270432413;0,02201649543634;0,033311415456841;353;66841;119,263937259758;129,323751785151;120,602198840145;109,458645835954;126,482899156397;142,04585909436;33271131238;10473017152;50637377;3216334508;764764508;1131134;136500;0;0;22049;19557
2009-01-01;9999;1462;140871;14,0885088508851;9999;1462;140871;7774,02643702739;0,340541959061486;102886;35037;23437;19219;94,938074955555;-0,00801623278475239;0,0310478180090179;0,0331203379455952;269;67368;119,932808505124;130,880159249449;121,876758732026;110,514960874368;127,435655893596;142,974942220452;36221065965;12675920086;62752438;3590166341;801173118;945937;3148000;0;0;22854;17837
2008-12-01;13940;2937;197559;14,1720946915352;196496;43520;2602804;9668,13743446485;0,406608107177636;101663;41337;22334;25958;95,7052706840864;0,00474466592661327;0,0342743346210872;0,0321530069761591;325;68122;120,505899979897;130,84421185828;122,738130538921;110,911672011666;128,257752654056;144,275553815441;50895643360;17495267107;95002580;5318794406;1570798594;2439347;23556500;0;0;22725;19762
2008-11-01;14040;3627;186218;13,2633903133903;182556;40583;2405245;11443,7210794432;0,514769133781407;98347;50626;23648;23491;95,2533254763024;-0,00295307261614774;0,0365959534633717;0,0308922090097651;289;67821;120,926117619258;131,909159827964;123,148250871536;111,536583982194;127,957622323667;142,854092301573;37100515716;10571609043;40772620;3092539453;839833805;402529;3847450;0;0;21760;20014
2008-10-01;18121;4745;241540;13,3292864632195;168516;36956;2219027;15456,4211845662;0,622344556402064;101725;63308;25503;27681;95,535448593415;0,00100542402780857;0,0433049947106641;0,0295307150040419;410;68316;121,423496833305;134,795907610558;127,682794292366;112,354896250239;130,070266771882;145,06002153636;42975864094;16688176877;72670549;4837167654;3166707014;393195;6389550;0;0;21862;18540
2008-09-01;17989;2582;221154;12,2938462393685;150395;32211;1977487;16583,1698150825;0,625330209839007;100315;62730;25661;25454;95,4394914355239;0,000711716267675744;0,0448627271058468;0,0273390143405441;366;68097;121,831020123399;136,571822764013;129,187316353953;113,077511390169;130,820962924629;144,690358309283;41099401181;16369402685;86616213;4742368686;430814466;1166747;11461113;0;0;20211;18126
2008-08-01;18601;3004;231522;12,4467501747218;132406;29629;1756333;18445,8557493777;0,639465102367675;103646;66278;31359;29675;95,3716139064322;-0,00692052374543239;0,0432843145057171;0,0247977011540441;326;68495;122,107275283132;138,464342598587;129,296086580368;113,789015245724;131,121700231944;144,129601475;40552419034;14341481301;68810124;3995396883;1027743148;1939224;100392770;0;0;21042;16616
2008-07-01;19111;2777;280283;14,6660561980012;113805;26625;1524811;16986,1030596137;0,598932201856079;99457;59568;24991;28090;96,0362349508313;0,0208437154544261;0,0441463195856304;0,0223963821768229;345;67810;122,838735407038;139,778012959888;127,889695704052;114,269230116238;131,303504084219;144,036849084441;37873843360;15931069274;82710218;4676074092;896479446;1270865;73830050;0;0;22856;17231
2008-06-01;16551;2502;241229;14,5748897347592;94694;23848;1244528;15261,5750363204;0,574160510236675;97053;55724;33063;31724;94,0753550195301;0,00966208791503265;0,0263044197767748;0,0200423104941455;335;69021;123,424805783341;140,536721931538;127,487191005118;115,419976660991;132,145100968029;145,312631764855;39742856973;15862115467;72907787;4643411255;635894283;788323;28062132;0;0;22496;19421
2008-05-01;17485;3427;218779;12,5123820417501;78143;21346;1003299;14347,6991304348;0,587126436781609;100050;58742;25245;25690;93,1750891169908;0,00103878430487248;0,0256314186196431;0,019571608714411;324;68288;123,387161649852;140,777712226203;126,076644298234;114,286199785845;131,144838807049;143,005154848456;37785826134;13752454790;65985097;4093065956;893670247;710688;79468460;0;0;23315;18967
2008-04-01;15962;4889;199677;12,5095226162135;60658;17919;784520;11136,2575876857;0,488833412749384;96538;47191;25045;22158;93,0784007351844;0,00144464574617809;0,0262064217649458;0,0192834343682061;479;68593;123,42415406135;141,128622065073;126,474496444052;115,177304547029;131,378124208893;143,758229660475;40089886362;15604999688;90805542;4801243118;1033601480;1277583;77438680;0;0;22549;18556
2008-03-01;16829;4385;220733;13,1162279398657;44696;13030;584843;10349,9925450486;0,473120315739117;100336;47471;23896;26745;92,9441293940231;0,0085071933587948;0,0220617678830533;0,0191769646971143;371;68473;123,193213906601;141,026910511159;124,037323771979;114,630910687714;130,726772118993;142,685384360259;36546220518;11586427877;53095990;3453430615;945811154;1663295;71529990;0;0;23559;19181
2008-02-01;14765;4652;179500;12,1571283440569;27867;8645;364110;9483,82650437168;0,442878878793074;93328;41333;21620;21731;92,1601055560905;0,000878475633426579;0,0197235653013896;0,0195186429042271;322;68533;123,292752586816;142,730568984499;124,610677310342;113,983362075605;131,00632039575;143,233279416985;33690664436;13318678762;69488610;4029091389;1010175055;2117007;93024240;0;0;21967;19468
2008-01-01;13102;3993;184610;14,0902765023947;13102;3993;184610;9892,20101231382;0,410717322369935;99969;41059;25002;23085;92,0792162083065;-0,0049119615299007;0,0194398463757854;0,019613241134244;336;68363;123,953315903141;143,864068181574;125,117376464962;113,034969838492;131,126047080534;142,971091491926;34455344074;14338626049;68135385;4213449875;735815796;782454;74516860;0;0;22652;17224
2007-12-01;17190;3671;242993;14,1357724103767;218241;42793;2897201;11979,9983387701;0,463352261286295;99324;46022;27081;28361;92,5337383714047;0,0069999999999999;0,0191447590243587;0,0198760175425093;318;69788;123,29434272346;144,745771838224;126,539416120095;112,167533982318;130,903391357643;141,742984814419;44962213866;13555431540;74066383;4369708861;1229813706;1115300;138041620;0;0;22991;20167
2007-11-01;16229;3176;217467;13,3999207870556;201051;39122;2654207;13328,4445448878;0,54667497921862;96240;52612;24418;24684;91,890504837542;0,00350000000000006;0,0202580253946933;0,0202747445614047;356;69683;123,213038556147;145,7307049809;126,722190589163;111,788695818813;130,898523641458;142,358809138538;39653799885;14766776662;88297867;4628948069;2095455923;2169038;265936640;0;0;21807;18956
2007-10-01;20891;4671;270107;12,9293592523395;184822;35946;2436739;17737,1072982555;0,662976914709319;99284;65823;27908;28549;91,5700098032306;0,00249999999999995;0,0170045867486912;0,0204706649675168;405;69179;123,373444242352;145,071854292275;126,921758184085;111,083281870651;130,640588259783;141,21015383175;38836214179;15051608253;87423747;4796212033;736244239;1872403;65639350;0;0;22548;19335
2007-09-01;18789;2487;239483;12,7459301839673;163931;31275;2166632;19093,376681708;0,664170218099774;95736;63585;27121;27822;91,3416556640705;-0,000800000000000245;0,0143669688678467;0,0211932808556843;372;69323;123,232389977547;144,114098303379;125,967175738411;110,675009582753;130,127571993596;140,678547779698;39523190256;13175770424;79191177;4283738169;1281260178;1824438;106820240;0;0;20963;18727
2007-08-01;20897;3705;265668;12,7132379853418;145142;28788;1927149;21432,3788721127;0,705734625472147;98751;69692;31231;30481;91,4147874940657;-0,00609999999999999;0,0144684867790625;0,0221100537700407;397;69607;122,867542190148;144,243488528197;127,455827078434;110,365816532659;130,420164486877;141,107731474111;40467577906;14050303196;74944716;4487964503;2009291186;1658747;183113530;0;0;21788;17608
2007-07-01;21034;2907;306610;14,5768894631905;124245;25083;1661480;19568,6960305948;0,67464673003378;98579;66506;36110;32555;91,9758401187904;0,00340000000000007;0,0158974593935017;0,0237708302950174;369;67942;122,968400844773;143,218761219754;126,464574860239;110,580549807634;130,217108845894;141,399167582943;41059181671;13160532600;75881298;4014200747;1715120120;1348197;182285950;0;0;22307;17466
2007-06-01;18783;3311;276619;14,7271451724132;103211;22176;1354870;16001,9967562754;0,575220488466757;94336;54264;25591;29000;91,6641819003292;0,0089999999999999;0,0206559984199608;0,0253904719512292;308;68659;122,804513044214;141,156558336778;126,339991977755;109,660529514015;129,919190090635;141,663807402392;39256002091;14693770364;77940251;4358307507;754499038;2816960;38847750;0;0;22829;18417
2007-05-01;17818;4272;226421;12,7074421976723;84428;18865;1078250;14832,0736092064;0,565042831872478;100626;56858;25218;25887;90,8465628348159;0,00160000000000005;0,0221733264651838;0,0265108672542605;343;67867;122,126601174723;139,162139630087;125,942422040937;109,265042271951;129,151098531659;140,833184625717;36926565396;13294096241;73190193;4349333188;1169278688;856115;126759650;0;0;23284;19117
2007-04-01;17290;3804;218126;12,6157532691404;66610;14593;851829;12587,9630833145;0,520833761799971;97246;50649;26450;25445;90,7014405299679;-0,00260000000000016;0,0249287857118448;0,026976084873765;306;67719;122,206710052082;140,671974124023;126,056662232663;109,428297890488;129,01198180675;139,412012780623;35533566215;12206004305;65286649;3738294790;1193065549;1649204;120940272;0;0;22879;17952
2007-03-01;18107;4105;232204;12,8239973825299;49320;10789;633702;12442,6502920871;0,510345602353037;97916;49971;29022;30360;90,937879015408;0,00619999999999998;0,0261619063684062;0,0271690410764973;400;67504;122,207419322149;140,295195588256;126,655790736896;109,312227080009;129,09744839921;140,088428996677;34154742485;12980195087;65411439;4211866093;1238976683;867645;146529320;0;0;24394;20929
2007-02-01;15859;3579;194456;12,2615835251277;31213;6684;401498;11445,4794798096;0,514571455496395;84892;43683;22676;23208;90,3775382780839;0,000599999999999934;0,0208587440615926;0,0271820858931413;354;67344;122,049936533537;142,601088735393;127,56105390978;109,324336711232;129,085238849736;138,772863249579;32915619302;10761130285;64527492;3464822377;1215675714;1515555;144766660;0;0;21342;19035
2007-01-01;15354;3105;207042;13,484584890338;15354;3105;207042;11880,8631081837;0,480333064065121;96558;46380;29172;26135;90,323344271521;-0,00519999999999998;0,0225931632749694;0,0277737666554888;288;67305;121,490008914209;139,867634795741;127,117794053871;109,349656966297;128,333619516986;137,950713437079;35784343127;12942357118;66703064;3892197225;973139664;1265318;111569720;0;0;23136;18354
2006-12-01;18536;3057;248386;13,4001942166595;221549;38833;2925754;13161,7246438358;0,524200968645413;98901;51844;28418;30990;90,7954807715329;0,0081;0,0239294832511028;0,0275799124626797;335;68285;121,660832220394;136,837859661737;126,705367661613;109,444940286291;127,91565119544;137,879556484668;46419564444;12808266315;74980153;4233383149;982113109;2516896;83479550;0;0;22519;20199
2006-11-01;18401;3247;234403;12,7386011629803;203013;35776;2677368;15522,1613195577;0,62395376856561;93789;58520;25583;26805;90,0659466040402;0,000299999999999967;0,022609070268039;0,0274795505784475;372;68132;121,134498758812;138,658195965766;127,306940870263;109,40946280515;128,018021564186;138,258186249711;38893153403;14525354201;75812443;4805542812;1764910187;1136016;191333700;0;0;21243;18484
2006-10-01;21120;3780;285567;13,5211647727273;184612;32529;2442965;19198,6784308445;0,696330902461258;96536;67221;28739;29575;90,0389349235631;-9,9999999999989e-05;0,0256759774067015;0,0271167566630713;413;67738;121,077272993953;137,210772341929;126,152651633603;106,352363693038;127,01634457262;137,045835272738;38686311172;12993602221;67480563;4365627631;1696429463;883883;188195680;0;0;21194;19580
2006-09-01;21144;3008;293818;13,896046159667;163492;28749;2157398;19999,5166557805;0,722200212011864;93391;67447;28780;29039;90,0479397175349;-0,000700000000000034;0,0253682438401228;0,0262954058823424;433;67326;120,838371366827;138,02998197571;126,119204023492;107,149137232107;127,125827276276;136,928211327995;38849909506;12966539497;77602181;4147950881;838082485;2732486;60309050;0;0;19896;17314
2006-08-01;20035;3581;249085;12,4324931370102;142348;25741;1863580;20454,7396819151;0,647041769347056;96578;62490;33457;30826;90,1110174297357;-0,0046999999999997;0,0343978050787832;0,0255589794305766;348;67203;121,327623597393;136,184538711516;125,227514118735;105,788786816227;126,583317813738;136,465495883374;38803188558;13331569731;63401887;4238214588;1242531780;2110581;112727740;0;0;20872;16691
2006-07-01;22917;3030;319846;13,9567133568966;122313;22160;1614495;18777,3183579444;0,676695081688765;94199;63744;36620;35768;90,5365391638056;0,00809999999999977;0,0353331592680433;0,0235406987661722;319;66295;121,522420228313;135,25892723984;125,707367029995;107,181158111541;126,614437545027;136,122642924025;36457561473;14920030403;67978193;4316956679;1204077817;1184694;114959219;0;0;21069;16908
2006-06-01;18138;2458;272705;15,0350093725879;99396;19130;1294649;16536,0501182033;0,639449596896405;82485;52745;26694;29261;89,8090855706831;0,0105;0,0341007420563368;0,0218162835638508;356;66794;121,38526245665;135,151827446061;124,609922001317;106,558471282276;126,301539037868;136,015952954036;35016533893;12438522591;72568444;3890473903;1028114605;950885;99051880;0;0;21863;17561
2006-05-01;18051;3569;234400;12,9854301700737;81258;16672;1021944;15126,4919444413;0,635501711877798;87331;55499;26569;26950;88,8758887389244;0,00429999999999997;0,0277559378992371;0,0195899575144755;315;66517;121,277355034483;135,223617075287;123,928156969524;106,819358145655;126,31193601299;136,636113612837;33457787441;13105698562;70448569;4008314503;2262319375;2877323;270213370;0;0;22225;17005
2006-04-01;18061;3694;223419;12,3702452798848;63207;13103;787544;13967,330495496;0,626153122625924;82927;51925;25350;25989;88,4953586965293;-0,00139999999999996;0,0272442601446323;0,0176165204489483;369;65770;120,639868952011;136,696940222361;121,978535162272;106,414563357152;125,658108410927;135,337624628773;32290943407;11407229225;73549326;3933634111;877473829;2624552;67987400;0;0;22282;19636
2006-03-01;16256;3742;192529;11,8435654527559;45146;9409;564125;12406,2556592779;0,573850192468422;84949;48748;29093;25253;88,6194258927792;0,00099999999999989;0,0263184441681348;0,015252271279905;512;65827;120,645695973418;138,050188631947;121,466780709761;106,928653149327;125,483101802306;134,447721719096;34781482713;14115201238;79020188;4826293400;1945422201;1715182;187287250;0;0;22313;19306
2006-02-01;15176;3264;187377;12,3469293621508;28890;5667;371596;11710,8188689555;0,553332379304513;76867;42533;21571;24099;88,5308949977814;0,00229999999999997;0,0279589132097622;0,0131904380365796;343;65206;120,337098910544;138,345364527202;119,349184110282;107,244231502577;125,012357432246;134,19405960191;29382468832;10126739190;58143453;3227953379;1222342399;1245145;132149730;0;0;20513;17658
2006-01-01;13714;2403;184219;13,4329152690681;13714;2403;184219;11000,0498127515;0,507629503849643;85982;43647;28013;24375;88,3277411930374;-0,0038999999999999;0,0202669129612607;0,0109419500848058;282;65232;120,444429655042;136,799402664374;117,537072846717;107,395723923231;124,56459263779;134,256643588892;31126973288;12722972203;68291853;3832475309;724749073;1260971;84749235;0;0;22912;17855
2005-12-01;0;0;0;0;0;0;0;0;0;0;0;26685;30135;88,6735681086612;0,0067999999999997;0,0227251406403159;0,00982079667116214;317;66139;119,903010525693;138,371405037686;116,874541816063;108,533158665248;124,532739339536;133,695144995909;46029969057;14297175948;74259862;5119353447;1497251337;2794194;149353670;0;0;22457;20439
2005-11-01;0;0;0;0;0;0;0;0;0;0;0;23767;24509;88,0746604178201;0,00330000000000008;0,018255543283525;0,0086292343589756;337;66273;120,185966503232;139,142276174128;115,703406750729;108,532427026052;123,882221664954;131,978611719691;36746199526;13879115869;80626941;4604402407;1128525396;1621956;94193500;0;0;22411;18283
2005-10-01;0;0;0;0;0;0;0;0;0;0;0;29854;30197;87,7849700167647;-0,000399999999999845;0,0158197680379548;0,00761731953338713;370;65757;119,523308077563;137,258752727445;115,186541576437;108,870414338512;123,093387603113;130,421998500329;33821000801;12566732363;68088897;4127636289;2041749971;2396225;197902400;0;0;20554;18733
2005-09-01;0;0;0;0;0;0;0;0;0;0;0;26727;26408;87,8200980559871;0,0081;0,0165311264189336;0,00683351617522002;365;65300;119,270990824955;133,416193750856;115,812449535669;109,277266437192;123,005151468107;131,277055834632;35791467538;22852472832;74722879;4462135132;1219764444;1847701;111616100;0;0;19091;16897
2005-08-01;0;0;0;0;0;0;0;0;0;0;0;32308;28701;87,1144708421656;-0,00380000000000003;0,0101784371059297;0,00600720149020551;286;65245;119,085207618294;134,117147240922;114,227066093382;108,556740432999;122,38498113388;130,252060469115;36278440588;13385987946;78409550;4271285750;1230046917;1703740;126100950;0;0;20436;16337
2005-07-01;0;0;0;0;0;0;0;0;0;0;0;32618;33093;87,4467685627039;0,00689999999999991;0,014640176840186;0,00555118318740217;279;64139;118,21005122205;132,59510380548;113,240036469706;109,088979490349;121,71812115906;129,997772665216;34101593363;12704734993;70309640;4189953702;2607203528;2493827;254628000;0;0;19049;16881
2005-06-01;0;0;0;0;0;0;0;0;0;0;0;24286;26324;86,8475206700803;0,00430000000000019;0,00738482946383345;0,00452844068415103;326;64459;117,955152628923;131,395488137189;113,77572866946;108,644466673638;121,238760634772;129,00319625652;32790243044;14058785420;77951687;4449178905;1088211499;1383269;92375009;0;0;19629;15566
2005-05-01;0;0;0;0;0;0;0;0;0;0;0;23747;24813;86,4756752664346;0,0037999999999998;0,00407469311291164;0,00403915446000646;289;64139;118,074327962012;129,161951452731;114,945279094127;108,761509818548;120,89750944426;128,546301219733;31784351300;13445509849;79565069;4110990980;1031604862;1750625;100903518;0;0;20957;17841
2005-04-01;0;0;0;0;0;0;0;0;0;0;0;21024;20696;86,1483116820429;-0,00229999999999997;-0,0011267298838874;0,00375605566922154;314;63605;118,223601989763;126,237026687179;114,966049129363;108,697779430409;120,411018682116;127,954404957156;32381766656;13943972671;79061141;4310519754;2405398888;2039535;272613680;0;0;21929;17538
2005-03-01;0;0;0;0;0;0;0;0;0;0;0;26035;25641;86,3469095740632;0,00259999999999994;0,00157644524822986;0,00404393372237666;320;63603;117,361438261359;124,091406692171;116,100625786163;107,905541007777;120,030305010596;127,470721216409;31694631584;11325453133;71162494;3659021653;1078398553;1265525;135547320;0;0;21672;19115
2005-02-01;0;0;0;0;0;0;0;0;0;0;0;20902;21397;86,1229898005817;-0,00519999999999987;0,000977057788476454;0,00424527363340656;302;62981;116,57251845103;122,492607977491;115,76654044393;108,274484443934;119,369955623983;126,923764439836;29257565324;10446336999;59575628;3420682314;893835565;689701;113365100;0;0;21272;18073
2005-01-01;0;0;0;0;0;0;0;0;0;0;0;29523;25092;86,5731702860693;-0,00150000000000006;0,00681307199753656;0,00446749956242752;269;62969;116,779454657452;125,402650321261;115,805624048251;108,246159572196;119,634752261315;126,466484644893;28980154059;10687192890;60892875;3516561745;981514659;1501849;91508700;0;0;21323;18298
2004-12-01;0;0;0;0;0;0;0;0;0;0;0;23368;27513;86,7032251237549;0,00239999999999996;0,00842639289407754;0,00427769606235038;198;63385;116,714779082243;122,1747583847;115,330669703492;107,489388395037;118,993719467856;126,307143413842;41303229895;14920292932;83746213;4792306585;2292623451;1452196;343964920;0;0;20127;18707
2004-11-01;0;0;0;0;0;0;0;0;0;0;0;22940;23682;86,4956355983189;0,000899999999999901;0,00611256537646332;0,00417419268258688;172;63378;117,027326454468;122,415348894379;115,134475551549;107,148445347584;118,734835788269;125,758594211131;30970914234;11460791577;69462548;3768076275;1316253165;1720383;144131150;0;0;20182;17179
2004-10-01;0;0;0;0;0;0;0;0;0;0;0;28655;29040;86,4178595247467;0,000299999999999967;0,00641412773994943;0,00424119590605737;287;63230;116,899729525283;125,191509210255;115,253842463883;107,35981740895;119,179635613372;126,127893231314;31909170986;10410285616;74042392;3622733511;1334347550;1017645;173720350;0;0;19415;18402
2004-09-01;0;0;0;0;0;0;0;0;0;0;0;24948;25016;86,391941942164;0,00180000000000002;0,00661535019875958;0,004154705171386;355;62906;116,880311773841;126,609234096571;113,67543306303;106,145905044743;119,012879752337;125,68986223096;35839535224;11771010380;71711209;4036239222;907142214;2246439;79040960;0;0;17928;16623
2004-08-01;0;0;0;0;0;0;0;0;0;0;0;33167;29429;86,2367158536275;0,000599999999999934;0,00470621747228961;0,00399569361636115;289;63148;116,046021433433;127,947577718061;114,20622736355;106,248482824994;119,241842370191;126,244240640995;33902694054;11284513170;79932168;3766769668;1712293394;1498705;192123111;0;0;19146;15873
2004-07-01;0;0;0;0;0;0;0;0;0;0;0;32019;33712;86,1850048507171;-0,000300000000000078;0,00236726680117227;0,00403886830954782;240;63039;116,124052280183;129,75574223942;113,901503062538;105,532556297634;119,464458429348;126,614377449304;32571729090;12896602357;77059322;4139378546;843332785;1165758;100407343;0;0;17989;15199
2004-06-01;0;0;0;0;0;0;0;0;0;0;0;24880;26229;86,2108681111504;0,00100000000000011;0,00151339477409862;0,00438729678345543;345;63837;116,137451981809;133,330557597327;114,249679742548;105,699588434135;120,072772187862;126,961283486974;30904826757;14651913297;66043885;3978881704;1864265700;2248111;234550700;0;0;20198;16372
2004-05-01;0;0;0;0;0;0;0;0;0;0;0;24516;25563;86,1247433677826;-0,00139999999999996;0,000677507623492613;0,00450178991267212;291;63650;115,984811812846;135,726777295229;113,316721812626;105,950689169031;120,494989577647;128,195382040636;30466390720;11235894101;72794498;3749328057;1022035715;1900391;122616490;0;0;20354;17972
2004-04-01;0;0;0;0;0;0;0;0;0;0;0;21197;21529;86,2454870496521;0,000399999999999956;0,00232780675397404;0,00452768291637749;355;63061;116,145261204071;136,756440699316;113,35234199848;105,411867482573;120,155038535397;126,012513368842;30906407362;12151223929;74078857;3835807619;931916361;856091;132214205;0;0;20033;17638
2004-03-01;0;0;0;0;0;0;0;0;0;0;0;28533;25712;86,2110026485927;0,002;0,00399252418058871;0,00447107675402989;398;62874;115,534173428699;136,720926442962;111,428548749064;105,275788878047;119,674161982185;126,490345526714;31343647100;11340619793;62172738;3685899278;1527238048;1406357;203935525;0;0;20108;17792
2004-02-01;0;0;0;0;0;0;0;0;0;0;0;20453;22599;86,0389247989947;0,000599999999999934;0,00364376893672791;0,00434502921460841;361;62397;115,065177202684;135,523361547752;111,964462006564;105,268977808421;119,465229356865;125,900142792454;27360602987;8631831168;65605717;3203406588;995203094;2648531;131973959;0;0;20513;17785
2004-01-01;0;0;0;0;0;0;0;0;0;0;0;25421;22653;85,987332399555;9,9999999999989e-05;0,00453542999661094;0,00415165666330319;323;62446;114,744561634838;135,419817714126;112,292113291769;105,174066015126;119,227369588572;125,795256021316;29142665053;11033394457;80283219;3453225270;430242239;1448361;47275915;0;0;20171;17469
2003-12-01;0;0;0;0;0;0;0;0;0;0;0;23610;26629;85,9787345261024;9,9999999999989e-05;0,0071843523369155;0,00417544411316031;335;63156;114,321819151079;132,689599353517;112,17575426038;103,979407003196;118,33359493118;125,087029370891;39842377150;14714384264;80443201;4746694196;1875075644;2626675;303137985;0;0;19514;18955
2003-11-01;0;0;0;0;0;0;0;0;0;0;0;23902;24591;85,9701375123511;0,00120000000000009;0,00691660405810923;0,0052334043183412;289;62785;113,463505123613;129,781599473034;110,966566092095;104,406915351189;117,331630780795;124,835785505537;30982157762;11342377775;70882901;3708275920;924636316;1039895;162998956;0;0;18402;16695
2003-10-01;0;0;0;0;0;0;0;0;0;0;0;26986;27040;85,867096995956;0,000499999999999945;0,00537623892389294;0,00635654957408379;428;62979;113,506304380839;129,228204860822;114,033240083053;104,452267739807;117,749488427943;124,475906797153;35887732515;11227470092;81814840;3813082816;2196222957;1861616;339804040;0;0;18977;17139
2003-09-01;0;0;0;0;0;0;0;0;0;0;0;23634;23257;85,8241849035042;-9,9999999999989e-05;0,00470721153846143;0,00778047450849391;393;62209;113,144217365283;127,649894983075;109,809313974437;103,956716502605;116,667429009048;123,78350046779;35009008639;11846132651;71456088;3890088073;686649442;1278301;109171500;0;0;17741;16786
2003-08-01;0;0;0;0;0;0;0;0;0;0;0;30488;28602;85,8327681803223;-0,00172939141892436;0,00522431379052968;0,00924539412430766;308;62410;113,195082021248;126,608436233735;109,96344310648;103,709467003748;116,340635907084;123,413164522242;33327171988;10259014402;59035244;3471169679;1187105470;1238987;225971675;0;0;18837;16664
