,Provenance,2022,2022,2021,2021,2020,2020,2019,2019,2018,2018,2017,2017,2016,2016,2015,2015,2014,2014,2013,2013,2012,2012,2011,2011,2010,2010,2009,2009,2008,2008,2007,2007,2006,2006,2005,2005,2004,2004,2003,2003,2002,2002,2001,2001,2000,2000,1999,1999,1998,1998,1997,1997,1996,1996,1995,1995,1994,1994,1993,1993
,,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids,Valeur,Poids
83,Singapour,14649849.0,2055.23,9111118.0,381.41200000000003,8888723.0,52158.0,19547611.0,474196.1,15399067.0,982176.0,6729322.0,1688255.0,7065506.0,523323.0,28209563.0,1233.0,674947071.0,12542.0,4795376.0,114235.0,87303502.0,4000009.0,94786723.0,4000082.0,267341360.0,3257098.0,44302819.0,857134.0,54714418.0,335641.0,20845999.0,264685.0,23939212.0,77936.0,74988414.0,86249.0,100104298.0,755810.0,85971184.0,640299.0,74176086.0,1615608.0,117473221.0,1292935.0,86064669.0,1750.0,61019265.0,5435.0,112601560.0,357.0,674864980.0,264.0,510504580.0,350.0,123005949.0,1300396.0,9291860.0,117.0,55242130.0,95220.0
84,Sri Lanka,,,,,,,,,6.0,0.0,739.0,8.0,,,1329981.0,4500.0,,,,,,,,,,,,,1490232.0,8470.0,622841.0,3145.0,88744.0,681.0,240561.0,867.0,,,,,,,,,,,,,,,,,,,,,,,,
85,Taïwan,32786614.0,3838.412,6781297.0,1763.0,9486929.0,11580.5,31135069.0,234319.9,49095334.0,49058.0,39562704.0,8735.0,32711977.0,15021.0,10809997.0,8810.0,11290076.0,13202.0,19623051.0,193184.0,38858132.0,234815.0,84016951.0,226189.0,28505004.0,60966.0,582563.0,463.0,13923751.0,51854.0,32925216.0,125361.0,16714704.0,47923.0,9405452.0,23292.0,12587742.0,16285.0,11066513.0,13470.0,9895740.0,7873.0,7808475.0,102.0,25358999.0,255.0,27444964.0,12865.0,26437950.0,4734.0,62473760.0,5677.0,27038720.0,144.0,14136440.0,13968.0,64286970.0,4008.0,78350714.0,265.0
86,Thaïlande,10042741.0,1884919.41,261270.0,4750.54,336818.0,5188.0,45642406.0,19982.084,7709631.0,27741.0,795624.0,4544.0,29640751.0,2800866.0,13746655.0,2594212.0,14306998.0,1669924.0,20107779.0,3564586.0,27360796.0,2508301.0,25823362.0,2452728.0,39138582.0,2188197.0,6827829.0,1200549.0,58628234.0,1027555.0,75327171.0,2020495.0,74077223.0,50827.0,598957998.0,57094.0,1235009832.0,73290.0,1280912016.0,31961.0,62681191.0,15031.0,60864220.0,15242.0,57188041.0,2210224.0,29302348.0,11074.0,17539140.0,20346.0,62080660.0,815.0,46761380.0,11.0,27831820.0,12.0,45000.0,2.0,,
87,Turquie,,,,,,,9562152.0,88979.0,,,,,,,20000.0,8.0,48279.0,12.0,764400.0,0.0,,,364593.0,187.0,379665.0,17.0,,,,,200000.0,28.0,,,,,,,100000.0,0.0,,,,,,,,,,,,,,,,,,,,
88,Viêt Nam,24644813.0,105920.833,53320562.0,264951.607,64354584.0,290436.28400000004,116553940.0,789288.349,77729470.0,374633.0,141464918.0,531781.0,109282911.0,581816.0,179276839.0,1289827.0,117746861.0,1116568.0,114083406.0,1114364.0,44605757.0,563465.0,46683010.0,379902.0,26611025.0,152524.0,18068647.0,105844.0,121841594.0,367334.0,25259313.0,140600.0,74761226.0,281365.0,30579436.0,184093.0,6558210.0,71000.0,1372648.0,10000.0,9310312.0,56040.0,,,,,18897.0,18.0,37760.0,37.0,,,,,,,,,,
89,Arabie Saoudite,453330.0,16.0,,,,,,,,,,,,,,,611917.0,48.0,,,,,,,,,1401650.0,108.0,,,603864.0,682.0,,,65000.0,39.0,,,1203443.0,600047.0,3647293.0,463.0,88000.0,90.0,,,,,,,,,,,,,,,,
90,Bahreïn,,,,,,,,,,,,,,,,,,,,,242519.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11153855.0,4.0,,,,
91,Emirats Arabes Unis,,,2176352.0,89.01,29087.0,20.0,34000.0,24.8,57542.0,10.0,1106714.0,196.0,2181779.0,2573.0,4773200.0,3.0,8438980.0,86.0,1053991.0,897.0,19243.0,18.0,12976057.0,296.0,5385348.0,518.0,1019363.0,695.0,333021.0,1212.0,459461972.0,1142.0,22613288.0,3255.0,2063354.0,1968.0,361157.0,8111.0,57652965.0,219.0,39409258.0,21.0,23386866.0,12.0,36675696.0,52.0,24353870.0,7.0,6242740.0,332.0,17564000.0,6.0,,,2933980.0,3.0,,,,
92,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,385320.0,1.0
93,Israël,50693.0,11.5,1301288.0,21.0,,,335633.0,1.0,580087.0,1.0,,,,,,,8039262.0,1538.0,578154.0,93.0,634678.0,100.0,4037.0,1.0,173400.0,6.0,3759000.0,0.0,,,,,32033.0,1.0,,,,,,,114600.0,8.0,395000.0,1.0,,,1261000.0,2.0,385870.0,1.0,660836.0,26.0,,,,,64000.0,5.0,,
94,Jordanie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708090.0,0.0,,,,,,,,,,,,,,,,,,,,,,
95,Koweït,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99997.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Liban,,,,,,,,,,,14256.0,9.0,119330.0,0.0,,,,,,,582500.0,2.0,200000.0,0.0,7508963.0,0.0,2460000.0,3.0,2331722.0,13.0,1750124.0,5.0,3755531.0,1.0,2546000.0,11.0,290000.0,1.0,7053315.0,11.0,7478926.0,36.0,5630768.0,13.0,,,,,,,,,,,,,627270.0,2.0,,
97,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875420.0,1.0,,,,,,,,
98,Qatar,,,690323.0,16.5,,,,,102.0,14.0,,,1141726.0,90.0,,,,,,,23866.0,2.0,,,11934.0,7.0,,,21360070.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Andorre,,,,,,,,,,,,,,,,,,,,,,,1930998.0,1.0,,,,,,,8102.0,4.0,,,7047987.0,4.0,8794860.0,3.0,2089495.0,3.0,3553886.0,0.0,2834671.0,0.0,13770300.0,8.0,65000.0,1.0,,,,,,,,,,,,
100,Islande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39200.0,25.0,,,597920.0,2.0,55800.0,1.0,,
101,Monaco,,,,,307324.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Monténégro,,,,,,,,,,,,,,,,,2044393.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Norvège,,,,,211900.0,26.0,1576598.0,219.5,595434.0,55.0,350326.0,35.0,763175.0,442.0,1960842.0,1354.0,28263.0,20.0,1376120.0,52.0,477320.0,20.0,357041.0,152.0,2189546.0,1194.0,238661.0,13.0,68973.0,4.0,,,,,2012530.0,3105.0,9847.0,2.0,,,44700.0,450.0,675604.0,367.0,,,1009760.0,3430.0,146600.0,1.0,101000.0,16.0,718500.0,1.0,100000.0,15.0,,,,
104,Russie,,,25860.0,0.054,,,,,,,21127.0,1.0,,,,,,,54637.0,1.0,,,,,13500.0,1.0,,,,,234170.0,22.0,615938.0,2001.0,,,,,,,,,2582680.0,171.0,11232863.0,5.0,2665670.0,2.0,,,,,496962.0,1.0,,,,,,
105,Saint-Marin,,,,,,,,,,,228398.0,0.0,,,,,,,617428.0,0.0,,,,,,,,,,,,,,,3135100.0,1.0,,,,,,,,,161096.0,1.0,,,,,,,,,,,,,,
106,Suisse,3358766.0,723.0,6375722.0,102.19999999999999,2140316.0,8.056,8510639.0,557.597,22236396.0,10872.0,24466156.0,1350.0,5594366.0,822.0,2991823.0,380.0,6517321.0,301.0,18616539.0,1814.0,2511352.0,598.0,13105554.0,129.0,1638330.0,15.0,12374988.0,24767.0,80204791.0,2338.0,102653619.0,216.0,65452167.0,9716.0,90306375.0,275.0,94314960.0,344.0,104110383.0,6947.0,112555396.0,191.0,173873578.0,2919.0,548810607.0,3956.0,547466966.0,435.0,521672590.0,224.0,303440990.0,12696.0,90640050.0,516.0,48879100.0,11089.0,311639870.0,196.0,539742410.0,637.0
107,Ukraine,,,,,1119129.0,18976.0,,,,,,,,,,,,,,,,,30850.0,11.0,,,,,,,,,,,625000.0,0.0,15036.0,3.0,,,,,3000.0,40.0,,,,,,,,,,,,,,,,
108,Allemagne,52859304.0,93458.586,65107546.0,55707.18899999998,57341429.0,49039.084,171315763.0,105349.54999999999,120290076.0,92686.0,88334030.0,129333.0,79177785.0,112649.0,102038316.0,148631.0,102578772.0,89167.0,122975150.0,184324.0,77919726.0,102981.0,123209627.0,186249.0,124431955.0,284991.0,134649575.0,743588.0,195659826.0,1255650.0,281347027.0,686352.0,298937184.0,901932.0,188934713.0,141250.0,96789183.0,103620.0,80048559.0,15615.0,131634636.0,6388.0,518110382.0,35591.0,498517020.0,9841.0,375386289.0,6562.0,250483764.0,15377.0,250198956.0,7087.0,161825575.0,18255.0,119101626.0,13571.0,677282271.0,7249.0,88907242.0,5742.0
109,Autriche,1966319.0,3001.0,50118.0,1.0,,,181835.0,14.0,337289.0,13.0,,,1789842.0,62.0,1279691.0,28.0,708119.0,128.0,6389016.0,14250.0,361933.0,121.0,1880880.0,6333.0,451404.0,121.0,2173813.0,15550.0,982683.0,15.0,,,546581.0,1066.0,2884397.0,22.0,160000.0,0.0,20000.0,69.0,705000.0,105.0,17396247.0,1031.0,7134054.0,9.0,59509264.0,37.0,47921070.0,44.0,2477000.0,2.0,885400.0,50.0,727874.0,6.0,6756000.0,6.0,1186870.0,10.0
110,Belgique,21001564.0,11264.6,11258728.0,3702.589,21791141.0,27826.51,30050967.0,36873.0,12242986.0,24251.0,29974025.0,36657.0,23237389.0,60794.0,42708329.0,51387.0,33908197.0,28238.0,12667338.0,24210.0,22480460.0,59641.0,11063940.0,20921.0,12252969.0,51240.0,87336787.0,1292744.0,342596433.0,3463398.0,198313019.0,2808237.0,193419058.0,3853034.0,180721078.0,3208052.0,258376800.0,4548758.0,270540982.0,4712658.0,167048770.0,3647751.0,269661146.0,3334754.0,148326188.0,3170772.0,111245429.0,1505219.0,,,,,,,,,,,,
111,Belgique et Luxembourg,492950.0,20.0,890201.0,0.493,,,5885203.0,22.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133594870.0,2299439.0,294991003.0,4339177.0,374683985.0,6284155.0,247396457.0,4931615.0,118396740.0,2432521.0,44951780.0,1211316.0
112,Bulgarie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413717.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Chypre,,,185365.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190660.0,0.0,,,,,,,,,,,,,,,,
114,Croatie,,,,,,,,,,,,,,,6217040.0,21917.0,8641400.0,32850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Danemark,34230019.0,879.4390000000001,42448453.0,3904.676,28611356.0,745.732,42202201.0,786.28,66833534.0,1010.0,43461788.0,494.0,35673030.0,559.0,893774728.0,13887.0,44784598.0,536.0,40457692.0,8113.0,23204889.0,1210.0,24216412.0,1126.0,15739924.0,408.0,12732275.0,199.0,23726225.0,530.0,22768415.0,548.0,12729162.0,4590.0,11726441.0,1325.0,9792807.0,283.0,12428733.0,769.0,5532185.0,430.0,12691973.0,2514.0,4438120.0,4390.0,3007308.0,86.0,20050220.0,610.0,1858430.0,753.0,1992600.0,18.0,1802320.0,82.0,192010.0,1.0,50000.0,1.0
116,Espagne,6277446.0,82.05,6137595.0,294.3,10994940.0,287.6,25030738.0,3254.5,12244547.0,173.0,63727379.0,580.0,9887812.0,262.0,13838385.0,115.0,4458973.0,3834.0,1410122.0,152.0,3377558.0,33.0,4430838.0,2698.0,20548308.0,20272.0,43239216.0,11077.0,19000963.0,270.0,13768288.0,2173.0,22426798.0,4009.0,57217193.0,312.0,97054160.0,15570.0,12736445.0,7445.0,27659565.0,3808.0,57059704.0,37235.0,187888760.0,72548.0,19903277.0,363.0,6788560.0,8921.0,6522300.0,5.0,133200.0,122.0,990820.0,35.0,807500.0,140.0,541690.0,2.0
117,Estonie,,,,,,,,,,,,,,,,,,,,,50000.0,0.0,194000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Finlande,,,11933.0,19.5,35202.0,3.0,16539.0,1.0,29833.0,29.0,845507.0,71.0,773959.0,99.0,592121.0,9.0,,,,,83078.0,81.0,60020.0,46.0,224579.0,37.0,963710.0,225.0,53699.0,2.0,,,,,41537353.0,455.0,15553641.0,471.0,59665.0,45.0,320237.0,2.0,2000.0,70.0,,,,,900.0,1.0,533810.0,2.0,51870.0,1.0,96000.0,1.0,91220.0,1.0,,
119,France,2121423912.0,5863124.960000011,2191881213.0,5699089.64849999,1516046622.0,6690155.559999998,2041712151.0,8790030.816999996,2879473275.0,6956494.0,2607849539.0,6515868.0,3671536796.0,7498124.0,1934909779.0,8314206.0,1742329144.0,6167706.0,1900061045.0,7429358.0,1997155513.0,8345191.0,2860639709.0,7104854.0,1784491659.0,7799601.0,2190561161.0,3391245.0,3180328892.0,1700348.0,1530877471.0,4342353.0,2461764299.0,1377153.0,2768300992.0,1980555.0,2512952619.0,1576706.0,1817356174.0,1411197.0,1521276929.0,1227744.0,3026481073.0,1260866.0,2264385925.0,2384066.0,2711467915.0,1808468.0,1756292739.0,686594.0,2788591705.0,1282920.0,1801630650.0,1236710.0,2703279823.0,1283259.0,1413466328.0,781021.0,1489624119.0,3359086.0
120,Grande Bretagne,48752744.0,1733.2699999999998,20049536.0,1038.299,6241125.0,509.3,1487320595.0,28688.46,10878705.0,7148.0,48306951.0,2189.0,53331976.0,10676.0,20543105.0,8389.0,7325993.0,2346.0,12594973.0,1750.0,3501003.0,553.0,5622531.0,160.0,1476962190.0,487086.0,17351465.0,722.0,43341723.0,22505.0,51234233.0,23698.0,102869930.0,31772.0,59439664.0,32195.0,8574446.0,672.0,5337546.0,3085.0,18318418.0,2842.0,32362596.0,9164.0,122352869.0,57321.0,220896181.0,87000.0,10847060.0,30787.0,15826530.0,38493.0,10113420.0,16514.0,6176440.0,1331.0,10444628.0,4312.0,12486290.0,6566.0
121,Grèce,,,,,,,,,,,,,,,,,,,59665000.0,708000.0,,,,,198923.0,2.0,,,,,490000.0,0.0,476286.0,11.0,260000.0,0.0,,,,,,,,,,,,,317190.0,2.0,,,286720.0,80.0,,,,,,
122,Hongrie,872295.0,99.0,20440759.0,49.0,21364.0,2.0,1423579.0,51.3,418394.0,27.0,324750.0,13.0,171492.0,12.0,108874.0,5.0,136146.0,2.0,901623.0,27.0,4057743.0,207.0,87592.0,3.0,,,,,,,,,,,,,,,,,,,,,,,5000.0,29.0,,,,,,,74650.0,34.0,,,,
123,Irlande,880640.0,98.5,300163.0,40.5,89945.0,4.0,117042.0,3.0,60000.0,5.0,1003493994.0,13309.0,47705.0,5.0,,,,,104132.0,16.0,2386.0,1.0,2211492.0,32.0,5967.0,7.0,197590.0,8.0,,,1687387.0,108.0,,,2040.0,1.0,,,50339.0,25.0,329946.0,33.0,31543.0,12.0,38343.0,5.0,5134856.0,31.0,231970.0,13.0,1074870.0,115.0,4834350.0,179.0,4214460.0,153.0,4619980.0,159.0,,
124,Italie,30010484.0,5237.222,13700030.0,6806.649,7682194.0,376.437,13799322.0,7661.2,10002084.0,9429.0,14177384.0,20818.0,14169912.0,45709.0,12308675.0,32219.0,24003825.0,72410.0,34245061.0,58512.0,17544788.0,29264.0,11872225.0,21273.0,4267563.0,1278.0,5750096.0,6763.0,53272661.0,67869.0,30990883.0,32193.0,55191694.0,119798.0,56251760.0,75032.0,26600960.0,34010.0,210066722.0,464400.0,42962561.0,52362.0,68346915.0,62080.0,209912344.0,103934.0,174855248.0,53697.0,66589100.0,104595.0,74298570.0,121505.0,112027040.0,62613.0,16729600.0,42961.0,35107650.0,92052.0,43188214.0,941900.0
125,Lettonie,,,,,,,,,,,,,,,,,46539.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Lituanie,,,,,,,102600.0,0.024,341555.0,79.0,200244.0,150.0,312149.0,229.0,228568.0,157.0,1931634.0,270.0,40220.0,39.0,449224.0,257.0,545710.0,273.0,243662.0,226.0,432536.0,289.0,,,309442.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Luxembourg,,,200000.0,21.0,400000.0,192.0,1103579.0,40.0,1729367.0,45.0,,,,,1499978.0,2.0,4267718.0,16.0,2568579.0,4.0,3144465.0,4.0,11057118.0,14.0,7746725.0,11.0,5418895.0,11.0,,,,,155964.0,0.0,475000.0,20.0,1327095.0,1.0,2505500.0,1.0,2700000.0,1.0,5405390.0,0.0,4480000.0,5.0,3030000.0,2.0,,,,,,,,,,,,
128,Malte,2690628.0,1138.24,38086878.0,10.97,22870519.0,4.95,41781548.0,160.903,27695759.0,7.0,,,6706.0,10.0,430330.0,354.0,3762956.0,345.0,,,1867904.0,93.0,572784.0,33.0,196895.0,11.0,226728.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Pays-Bas,1466148204.0,53757.70000000001,812699506.0,8895.198999999997,484337850.0,6435.580000000003,242027698.0,14048.300000000001,7685759.0,2956.0,501138309.0,76897.0,4151287806.0,365487.0,34247055.0,3637.0,13409717.0,4738.0,16270318.0,3965.0,41733261.0,5308.0,33044950.0,3817.0,22895449.0,2712.0,30041687.0,3174.0,38641569.0,3800.0,37882440.0,28745.0,7897911.0,2197.0,10707434.0,547.0,11046394.0,2426.0,30516117.0,31636.0,53540725.0,75678.0,12466920.0,26844.0,2481109.0,17.0,154634416.0,2118083.0,1827060.0,83.0,62078095.0,898692.0,1306990.0,135.0,229110.0,317.0,145924370.0,2800733.0,6073600.0,6249.0
130,Pologne,3510453.0,28.599999999999998,2459936.0,33.2,541032.0,238.0,167901.0,4.0,156657.0,31.0,556788.0,127.0,2672728.0,51.0,30927.0,3.0,331619.0,26.0,,,,,,,,,,,,,402649.0,4.0,,,35000.0,0.0,,,,,5059714.0,0.0,10000.0,500.0,836418.0,3.0,,,80000.0,2.0,,,,,,,,,,
131,Portugal,,,275000.0,12.0,,,,,884539.0,33.0,113493.0,19.0,863027.0,14.0,358.0,2.0,49170.0,1.0,185167.0,52.0,,,,,,,,,217080.0,90.0,,,195414.0,5331.0,,,11933.0,42.0,,,5458616.0,173.0,452292.0,512.0,86806.0,0.0,9560.0,9.0,,,,,180320.0,184.0,1000000.0,1.0,,,,
132,Roumanie,,,8353100.0,13935.0,,,,,,,,,,,,,,,129900.0,1.0,,,17900.0,3.0,,,,,,,,,23201.0,7.0,,,320640.0,0.0,,,,,,,,,,,,,,,,,,,,,,
133,République Tchèque,59420.0,1.5,824132.0,8.5,295708.0,6.0,1100757.0,23.0,666775.0,13.0,5536912.0,100.0,1018000.0,0.0,,,,,40000.0,0.0,,,,,143000.0,0.0,2074022.0,3.0,,,,,,,215000.0,0.0,,,,,,,100000.0,0.0,,,410700.0,86.0,2996540.0,4.0,2510640.0,4.0,898460.0,3.0,2094940.0,4.0,2000000.0,10807.0,,
134,Slovaquie,83531.0,9.0,250593.0,2050.0,75178.0,560.0,,,227487.0,4.0,,,399413.0,37.0,250594.0,13.0,11661.0,3.0,7200.0,2.0,,,,,,,232759.0,1.0,,,858067.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Slovénie,285073.0,10.5,,,,,,,,,,,,,146776.0,3.0,,,,,,,12117.0,1.0,,,,,,,56085.0,5.0,449993.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Suède,4796350.0,93.0,6935387.0,244.5,165163.0,2.75,15670673.0,233.0,83000.0,5.0,12533316.0,191.0,10288359.0,231.0,12034442.0,395.0,10785030.0,641.0,6312668.0,285.0,21073089.0,11075.0,4345001.0,186.0,7266675.0,385.0,264935.0,45.0,883042.0,974.0,599320.0,171.0,2546908.0,67.0,2832665.0,108.0,7642999.0,153.0,938064.0,3.0,2847978.0,54.0,552190.0,261.0,93114803.0,126.0,,,10000.0,30.0,158540.0,11.0,114000.0,14.0,120000.0,2.0,3920710.0,8002.0,452630.0,6.0
137,Australie,199352334.0,18731.648999999998,62907351.0,166592.442,114679116.0,1348223.7199999997,37852924.0,1440563.043,298071667.0,610500.0,56143451.0,23831.0,71507993.0,27439.0,84140525.0,30366.0,31797156.0,7202.0,31001339.0,28306.0,102937295.0,33228.0,54316972.0,40036.0,290097196.0,53657.0,104289188.0,60953.0,100575528.0,163103.0,296455507.0,70005.0,194208053.0,230984.0,77320522.0,55912.0,92402123.0,687386.0,155664504.0,278300.0,350038772.0,519940.0,184787316.0,596409.0,134023977.0,252647.0,590948090.0,288154.0,680645310.0,182079.0,570867340.0,151057.0,410231660.0,153974.0,493647490.0,770627.0,358013306.0,599610.0,146944210.0,204195.0
138,Nouvelle-Zélande,194924272.0,5962906.062999998,230289901.0,5368962.880999999,172918002.0,8128888.093,213668989.0,10029136.117,211080231.0,9326664.0,251664713.0,9548025.0,175371181.0,3650681.0,230606631.0,3067321.0,176186415.0,4058151.0,147218830.0,2855998.0,157280093.0,3032822.0,140477247.0,2986438.0,219372566.0,4801854.0,202741610.0,4849354.0,125424641.0,3766700.0,134168266.0,3314503.0,366502623.0,6088661.0,217936868.0,4652856.0,213011328.0,1669671.0,209113935.0,3689246.0,511335787.0,2498220.0,123949816.0,1943907.0,302600939.0,2222416.0,127411861.0,1125948.0,209463153.0,1163259.0,145989350.0,642765.0,176759530.0,235822.0,488581126.0,1518851.0,234613970.0,251787.0,70172584.0,434756.0
139,Fidji,31424172.0,1060.6930000000004,16847143.0,9996.9,26778516.0,65570.0,1779926.0,20038.0,2708999.0,450.0,1336751.0,105.0,6691411.0,4254.0,3629253.0,2100.0,2598963.0,1537.0,42049613.0,650343.0,7847640.0,5460.0,4289111.0,10330.0,20105076.0,10796.0,9873149.0,117008.0,1048580.0,963.0,5838447.0,15169.0,10306750.0,4743.0,6207415.0,2163.0,23161137.0,323583.0,14413244.0,33564.0,1597758.0,786.0,667631.0,486.0,113230576.0,65967.0,16300.0,55.0,680980.0,305.0,9278970.0,16695.0,9062890.0,46862.0,3090640.0,23530.0,3826990.0,36198.0,215756800.0,1102000.0
140,Fédération Etats Micronésie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74700.0,255.0,,,,,,,,,,,,,,,,,,,,,,
141,Guam,,,122160.0,1.5,,,57799.0,0.0,,,77265.0,9.0,,,3850830.0,12151.0,2265000.0,20800.0,,,,,,,,,,,,,,,,,139258.0,35.0,,,98547.0,35.0,32800.0,1.0,73850.0,2.0,,,,,,,,,,,,,,,,
142,Iles Cook,14738988.0,3990.7,2177002.0,1165.0,5370015.0,2703.74,27871565.0,11462.0,30110067.0,12215.0,23904061.0,9187.0,41853890.0,13126.0,28540293.0,8061.0,16743388.0,6437.0,16741475.0,4864.0,16749910.0,4175.0,18534845.0,5462.0,23152794.0,55435.0,11716378.0,153597.0,8653279.0,3475.0,33285731.0,187293.0,7513809.0,2109.0,11970988.0,63431.0,13030164.0,3026.0,11191315.0,2276.0,29830651.0,2762.0,11908134.0,2337.0,,,,,,,,,,,,,,,,
143,Iles Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233569.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Iles Salomon,,,,,,,,,34525.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846200.0,1720.0,,,,,,,,,,
145,Kiribati,,,,,,,176956.0,8650.0,,,15219.0,2.0,,,,,,,,,,,86845.0,5.0,,,13094.0,1.0,,,20000.0,150.0,170000.0,20.0,47192.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
146,Niue,,,,,609689.0,81.0,,,,,,,161207.0,18.0,816664.0,102.0,,,,,60000.0,1.0,172607.0,33.0,,,,,,,,,,,114335.0,28.0,3461798.0,4845.0,,,,,,,,,,,,,,,,,,,,,,
147,Nouvelle-Calédonie,158022342.0,63808.581999999944,178088345.0,95481.74300000003,180993523.0,100345.14049999998,186402003.0,68287.78099999993,169457124.0,151275.0,183109389.0,199926.0,242675048.0,259970.0,207078027.0,711896.0,228683059.0,416392.0,229578061.0,243599.0,280062457.0,503094.0,244211406.0,279217.0,357981246.0,268384.0,359815996.0,267074.0,461194910.0,172434.0,286503398.0,152502.0,377881343.0,284462.0,264847361.0,115314.0,338127553.0,121075.0,450523439.0,166966.0,729144417.0,651350.0,784523322.0,187168.0,967989626.0,304736.0,1078943917.0,553985.0,451568270.0,2061637.0,136837330.0,143362.0,222934860.0,182858.0,123103558.0,112235.0,112167524.0,115009.0,140596780.0,339657.0
148,Océanie Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67406493.0,269782.0,42272280.0,192641.0,127557870.0,456985.0,24201460.0,35164.0,6392000.0,5003.0,9483560.0,40894.0,18985810.0,76263.0
149,Océanie Australienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050000.0,9.0,2050000.0,9.0,,,,,,
150,Océanie Néo-Zélandaise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19744078.0,6032.0,11102229.0,2802.0,23023440.0,19017.0,7349646.0,7429.0,34868250.0,7583.0,21299530.0,13737.0,14682840.0,6444.0,22495220.0,18260.0
151,Papouasie-Nouvelle-Guinée,,,21677354.0,718.0,427897.0,79.0,26281.0,1.0,,,,,32976.0,2.0,30000.0,1.0,,,162392.0,12.0,,,,,438350.0,20.0,,,19093.0,52.0,425856.0,13907.0,1471045.0,15.0,,,,,,,,,11500000.0,7000.0,,,19040.0,18.0,,,20000.0,4.0,,,345000.0,1500.0,690000.0,3000.0,,
152,Pitcairn,,,,,,,,,,,,,,,,,,,,,,,,,,,1076014.0,3475.0,5237816.0,14070.0,9096370.0,27629.0,4952915.0,38866.0,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Polynésie Française,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909147816.0,16516.0,63290.0,40.0,,,,,699000.0,201.0,,,300000.0,800.0
154,Samoa Américaines,,,5221709.0,36298.0,10403804.0,58760.0,35226104.0,98318.0,,,7385075.0,38341.0,6970489.0,48403.0,38863899.0,173670.0,5740949.0,41486.0,7095436.0,35723.0,20956692.0,88706.0,3073916.0,15332.0,30909220.0,133544.0,29306793.0,151813.0,11225451.0,51088.0,21726497.0,120613.0,5737420.0,30391.0,1169730.0,10960.0,10138353.0,80536.0,901550.0,1183.0,3554587.0,39299.0,136243302.0,443444.0,137340899.0,494018.0,13737715.0,58997.0,,,,,,,,,,,,
